zip,city,county,state,center_latitude,center_longitude
15425,Connellsville,Fayette,PA,40.01,-79.58
15427,Daisytown,Washington,PA,40.32,-78.9
15428,Dawson,Fayette,PA,40.04,-79.65
15429,Denbo,Washington,PA,40.02,-79.94
15430,"Dickerson Run",Fayette,PA,40.02,-79.66
15431,Dunbar,Fayette,PA,39.97,-79.61
15432,Dunlevy,Washington,PA,40.11,-79.85
15433,"East Millsboro",Fayette,PA,39.98,-79.96
15434,Elco,Washington,PA,40.08,-79.88
15435,Fairbank,Fayette,PA,39.98,-79.83
15436,Fairchance,Fayette,PA,39.82,-79.75
15437,Farmington,Fayette,PA,39.78,-79.61
15438,"Fayette City",Fayette,PA,40.1,-79.83
15439,Gans,Monongalia,PA,39.74,-79.81
15440,"Gibbon Glade",Fayette,PA,39.73,-79.56
15442,Grindstone,Fayette,PA,40.01,-79.83
15443,Hibbs,Fayette,PA,39.91,-79.87
15444,Hiller,Fayette,PA,40,-79.9
15445,Hopwood,Fayette,PA,39.87,-79.7
15446,"Indian Head",Fayette,PA,40.01,-79.39
15447,Isabella,Fayette,PA,39.95,-79.93
15448,"Jacobs Creek",Westmoreland,PA,40.19,-79.73
15449,Keisterville,Fayette,PA,39.94,-79.77
15450,"La Belle",Fayette,PA,39.96,-79.94
15451,"Lake Lynn",Fayette,PA,39.74,-79.84
15454,Leckrone,Fayette,PA,39.86,-79.87
15455,Leisenring,Fayette,PA,40,-79.61
15456,"Lemont Furnace",Fayette,PA,39.92,-79.64
15458,"Mc Clellandtown",Fayette,PA,39.88,-79.86
15459,Markleysburg,Fayette,PA,39.73,-79.45
